Product ID,Product Name Cleaned,Product Description,Price,Category,Sub-Category,stock
OFF-SU-10004115,Acme Stainless Steel Office Snips,"The Acme Stainless Steel Office Snips is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.816,Office Supplies,Supplies,3
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,"The Mophie Juice Pack Helium for iPhone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",47.994,Technology,Phones,1
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand","The Hot File 7-Pocket, Floor Stand is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",142.776,Office Supplies,Storage,4
OFF-BI-10000848,Angle-D Ring Binders,"The Angle-D Ring Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.641,Office Supplies,Binders,4
OFF-PA-10001204,Xerox 1972,"The Xerox 1972 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.224,Office Supplies,Paper,4
TEC-PH-10000011,PureGear Roll-On Screen Protector,"The PureGear Roll-On Screen Protector is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",11.994,Technology,Phones,1
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge","The DAX Metal Frame, Desktop, Stepped-Edge is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",20.24,Furniture,Furnishings,5
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","The Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.738,Office Supplies,Binders,1
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm","The Global Manager's Adjustable Task Chair, Storm is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",150.98,Furniture,Chairs,3
FUR-FU-10000221,"Master Caster Door Stop, Brown","The Master Caster Door Stop, Brown is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.08,Furniture,Furnishings,2
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,"The Belkin Premiere Surge Master II 8-outlet surge protector is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",48.58,Office Supplies,Appliances,4
OFF-ST-10001963,Tennsco Regal Shelving Units,"The Tennsco Regal Shelving Units is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",81.128,Office Supplies,Storage,3
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,"The Office Star - Mesh Screen back chair with Vinyl seat is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",130.98,Furniture,Chairs,0
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,"The Premium Transparent Presentation Covers by GBC is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.294,Office Supplies,Binders,0
FUR-FU-10000732,Eldon 200 Class Desk Accessories,"The Eldon 200 Class Desk Accessories is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.28,Furniture,Furnishings,0
OFF-ST-10000585,Economy Rollaway Files,"The Economy Rollaway Files is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",165.2,Office Supplies,Storage,1
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,"The Imation 16GB Mini TravelDrive USB 2.0 Flash Drive is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",33.13,Technology,Accessories,2
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","The Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",104.65,Office Supplies,Appliances,4
