Product ID,Product Name Cleaned,Product Description,Category,Sub-Category,price,rate,Yahoo Image URL
OFF-BI-10001670,Vinyl Sectional Post Binders,"The Vinyl Sectional Post Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/qR1z0TKg/71-Im-I-zx0x-L-AC-UF1000-1000-QL80.jpg
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,"The Rogers Handheld Barrel Pencil Sharpener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/HkWWYKpy/s-l400.jpg
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,"The Executive Impressions Supervisor Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/T1yY6WGH/287537.jpg
OFF-AR-10003811,Newell 327,"The Newell 327 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/T2ncWTdB/images.jpg
OFF-FA-10002815,Staples,"The Staples is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/rwRnryFX/61-GSyi-TRLc-L.jpg
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,"The Global Commerce Series High-Back Swivel/Tilt Chairs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/GpkXXMyX/global-commerce-series-high-back-swivel-tilt-chair-ocean-blue-fabric-glb4736bkpb08-40.jpg
OFF-ST-10004963,Eldon Gobal File Keepers,"The Eldon Gobal File Keepers is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/R0zRJcDK/81-Qig-A4a-Di-L-AC-UL495-SR435-495.jpg
FUR-CH-10000595,Safco Contoured Stacking Chairs,"The Safco Contoured Stacking Chairs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/DwQGDRx4/71k-Fs-Fv6t-L.jpg
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,"The Tenex Chairmats For Use With Carpeted Floors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/d0qCKnfH/71-Ihfy-Cq-Df-L-SS400.jpg
TEC-PH-10000984,Panasonic KX-TG9471B,"The Panasonic KX-TG9471B is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/pLBZ89bS/51-UMVl5j3-ML-AC-UF894-1000-QL80.jpg
OFF-ST-10001325,Sterilite Officeware Hinged File Box,"The Sterilite Officeware Hinged File Box is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/YSnznJSf/7104p-Th-Q7-AL-AC-UF350-350-QL80.jpg
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black","The Premier Elliptical Ring Binder, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/BbWDRsfD/ARCH4-b2-53329-1652113175.jpg
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,"The Eureka The Boss Cordless Rechargeable Stick Vac is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/90pM1jmc/eureka-79b-the-boss-cordless-rechargeable-handheld-vacuum-cleaner-32.jpg
TEC-AC-10001432,Enermax Aurora Lite Keyboard,"The Enermax Aurora Lite Keyboard is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/xTfq8q58/23-102-003-02.jpg
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,"The Avery Printable Repositionable Plastic Tabs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/bvD95mS7/110187-o01-040522-1.png
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,"The HON 5400 Series Task Chairs for Big and Tall is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/VNxWPXjd/image.jpg
OFF-FA-10004248,Advantus T-Pin Paper Clips,"The Advantus T-Pin Paper Clips is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/GtrPHrgR/41-NAQDvm-LSL-AC-UF894-1000-QL80.jpg
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,"The Zebra Zazzle Fluorescent Highlighters is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/wxGTqF1f/image.jpg
OFF-LA-10001297,Avery 473,"The Avery 473 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/fbvSBFwW/AVE05473-3acb4733b1c4390d7532e970062d5a82-full-1.jpg
FUR-FU-10003347,Coloredge Poster Frame,"The Coloredge Poster Frame is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/NF6ck8xT/714m-Vi-EXTz-L.jpg
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts","The Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/PrbXWH6c/71sah-Kc-FBL-AC-UF1000-1000-QL80.jpg
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack","The Alliance Big Bands Rubber Bands, 12/Pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/VkNxJP2X/81-Rd-F6-B9c-BL.jpg
TEC-PH-10002496,Cisco SPA301,"The Cisco SPA301 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/5N4GrM4D/data-sheet-c78-601647-2.jpg
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,"The Personal Creations Ink Jet Cards and Labels is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/0jWC3FZq/s-l400.jpg
OFF-AR-10003394,Newell 332,"The Newell 332 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/MTkVFRBt/newell-battery-sony-np-f770-5200-mah-camerastuff-online-shop-3-south-africa-332.jpg
