City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
438,3,3,1,3,19.752,3,0.2,6.9132
207,41,0,1,3,9.264,3,0.8,-13.896
207,41,0,1,14,61.792,4,0.2,6.1792
432,42,3,1,12,45.68,2,0.0,21.0128
432,42,3,1,12,60.12,9,0.0,28.8576
432,42,3,1,3,41.72,5,0.2,13.0375
432,42,3,1,12,71.6,8,0.0,32.936
329,30,1,1,3,85.232,7,0.2,30.8966
329,30,1,1,10,44.4,3,0.0,22.2
329,30,1,0,5,442.764,4,0.1,59.0352
329,30,1,2,11,3999.95,5,0.0,1159.9855
329,30,1,2,0,199.95,5,0.0,21.9945
329,30,1,0,9,63.68,8,0.0,28.0192
431,3,3,1,3,54.896,2,0.2,18.5274
209,0,2,2,0,29.0,2,0.0,7.25
94,12,0,1,7,70.08,6,0.0,35.04
94,12,0,0,9,121.3,2,0.0,25.473
94,12,0,2,13,1454.49,9,0.0,378.1674
266,3,3,1,1,60.81,3,0.0,17.0268
452,45,3,1,3,153.552,3,0.2,51.8238
452,45,3,1,1,65.34,3,0.0,22.869
452,45,3,1,12,123.92,4,0.0,55.764
452,45,3,1,1,35.1,3,0.0,12.285
452,45,3,2,0,44.75,5,0.0,8.5025
228,40,2,1,2,4.704,2,0.2,0.4116
310,0,2,1,2,14.67,3,0.0,3.9609
374,36,1,1,12,15.552,3,0.2,5.4432
374,36,1,1,12,5.232,1,0.2,1.7004
258,2,2,0,9,22.2,6,0.0,9.102
258,2,2,2,13,881.93,7,0.0,229.3018
452,45,3,1,3,6.096,2,0.2,2.1336
452,45,3,0,9,191.82,3,0.0,74.8098
241,36,1,0,9,20.104,1,0.2,1.7591
51,40,2,1,2,67.56,3,0.2,8.445
24,11,0,1,3,29.932,7,0.8,-46.3946
24,11,0,2,13,38.272,4,0.2,3.8272
329,30,1,1,2,16.52,4,0.0,7.5992
147,5,1,2,13,832.93,7,0.0,233.2204
147,5,1,1,3,43.8,10,0.0,21.024
255,20,0,1,1,167.292,6,0.1,29.7408
329,30,1,0,9,27.42,1,0.0,11.2422
440,3,3,1,3,1.44,1,0.2,0.504
440,3,3,1,3,61.776,13,0.2,20.8494
440,3,3,1,1,241.96,2,0.0,60.49
440,3,3,0,5,108.608,4,0.2,9.5032
216,8,2,1,2,2.816,2,0.2,0.9856
438,3,3,1,3,9.984,4,0.2,3.6192
438,3,3,1,14,14.98,1,0.0,4.1944
438,3,3,2,13,1145.6,4,0.2,100.24
281,33,1,2,13,485.94,2,0.4,-89.089
281,33,1,1,2,37.376,8,0.2,4.672
281,33,1,0,5,70.686,1,0.3,-24.2352
374,36,1,1,12,54.816,3,0.2,17.8152
259,4,3,0,4,72.294,1,0.7,-98.8018
25,41,0,1,8,2.896,2,0.2,0.4706
25,41,0,2,13,124.792,1,0.2,15.599
329,30,1,0,16,330.588,1,0.4,-115.7058
438,3,3,1,3,673.568,2,0.2,252.588
438,3,3,1,1,52.98,2,0.0,14.8344
231,12,0,0,9,526.45,5,0.0,31.587
80,11,0,1,14,228.92,5,0.2,14.3075
389,35,3,2,13,319.968,4,0.2,35.9964
60,43,1,2,0,205.03,7,0.0,67.6599
211,12,0,1,14,190.86,2,0.0,11.4516
211,12,0,1,2,24.32,8,0.0,8.2688
391,42,3,1,15,44.4,5,0.0,12.432
80,11,0,0,9,44.4,2,0.6,-52.17
266,3,3,1,3,1016.792,1,0.2,381.297
266,3,3,1,3,38.136,7,0.2,13.3476
374,36,1,2,13,494.982,3,0.4,-115.4958
364,3,3,1,14,56.56,2,0.0,15.2712
364,3,3,1,2,5.56,2,0.0,1.4456
364,3,3,1,8,9.02,2,0.0,3.5178
364,3,3,1,1,8.62,1,0.0,2.2412
364,3,3,2,13,659.976,3,0.2,49.4982
266,3,3,1,12,13.36,2,0.0,6.4128
266,3,3,1,3,41.72,5,0.2,13.0375
266,3,3,1,3,11.52,5,0.2,4.176
266,3,3,1,1,541.44,6,0.0,157.0176
266,3,3,1,12,19.44,3,0.0,9.3312
437,3,3,1,12,143.7,3,0.0,68.976
438,3,3,1,1,43.26,3,0.0,14.2758
438,3,3,1,1,43.56,2,0.0,15.246
29,17,1,2,13,437.85,3,0.0,131.355
29,17,1,0,9,109.48,2,0.0,33.9388
438,3,3,0,5,1212.96,7,0.2,90.972
438,3,3,1,12,18.54,2,0.0,8.7138
437,3,3,1,8,5.0,1,0.0,2.4
437,3,3,2,0,371.97,3,0.0,66.9546
329,30,1,2,0,166.24,1,0.0,24.936
16,44,2,0,4,359.97,3,0.0,79.1934
21,9,2,2,0,499.98,2,0.0,114.9954
21,9,2,1,12,5.28,1,0.0,2.376
21,9,2,1,3,8.26,2,0.0,3.8822
308,31,2,1,12,7.968,2,0.2,2.6892
452,45,3,1,12,12.96,2,0.0,6.3504
410,30,1,1,12,6.48,1,0.0,3.1104
410,30,1,1,3,6.984,1,0.2,2.3571
295,8,2,1,2,47.96,5,0.2,4.1965
452,45,3,1,14,199.74,6,0.0,47.9376
438,3,3,0,9,435.26,7,0.0,95.7572
438,3,3,2,6,1119.984,2,0.2,377.9946
266,3,3,0,16,143.432,1,0.2,3.5858
266,3,3,0,5,122.352,3,0.2,13.7646
460,22,2,1,14,306.2,5,0.0,0.0
460,22,2,0,16,85.98,1,0.0,22.3548
460,22,2,2,0,223.96,4,0.0,53.7504
452,45,3,0,5,97.568,2,0.2,-6.098
452,45,3,0,5,614.272,8,0.2,-23.0352
452,45,3,0,4,199.98,2,0.0,37.9962
296,5,1,1,12,48.16,7,0.0,22.1536
327,12,0,2,13,23.92,2,0.0,6.6976
327,12,0,1,1,60.69,7,0.0,16.3863
317,40,2,1,12,14.352,3,0.2,5.2026
430,44,2,1,1,35.04,2,0.0,12.264
485,33,1,1,1,17.48,5,0.2,1.311
266,3,3,1,2,16.4,5,0.0,4.756
452,45,3,0,16,892.98,2,0.0,80.3682
94,9,2,2,13,287.97,3,0.0,77.7519
94,9,2,0,9,595.38,6,0.0,297.69
94,9,2,1,12,12.96,2,0.0,6.2208
329,30,1,2,13,4.95,1,0.0,1.3365
296,5,1,0,9,181.95,3,0.0,38.2095
329,30,1,1,12,13.52,4,0.0,6.2192
329,30,1,0,9,259.7,5,0.0,106.477
329,30,1,2,13,42.95,1,0.0,1.2885
329,30,1,2,0,1399.93,7,0.0,601.9699
329,30,1,2,13,503.96,4,0.0,125.99
297,20,0,1,3,12.72,3,0.0,6.36
297,20,0,1,3,11.52,4,0.0,5.6448
94,9,2,2,0,316.0,4,0.0,31.6
419,9,2,0,5,723.92,4,0.0,188.2192
419,9,2,1,12,106.32,3,0.0,49.9704
80,11,0,0,4,141.372,2,0.3,-14.1372
207,41,0,1,12,27.216,3,0.2,9.8658
329,30,1,2,0,390.75,5,0.0,171.93
371,1,3,0,5,280.792,1,0.2,35.099
371,1,3,1,14,68.448,4,0.2,7.7004
371,1,3,1,2,88.04,5,0.2,6.603
371,1,3,1,2,15.872,1,0.2,1.984
371,1,3,1,14,215.592,3,0.2,-48.5082
456,39,0,1,10,14.62,2,0.0,6.8714
456,39,0,1,1,416.32,2,0.0,112.4064
456,39,0,1,3,43.0,5,0.0,20.21
456,39,0,0,5,182.94,3,0.0,27.441
456,39,0,1,3,60.83,7,0.0,30.415
456,39,0,2,0,389.97,3,0.0,132.5898
407,44,2,1,1,194.32,4,0.0,56.3528
452,45,3,2,0,265.93,7,0.0,63.8232
194,15,2,1,3,94.74,3,0.0,44.5278
194,15,2,1,3,60.64,4,0.0,27.8944
194,15,2,1,3,76.3,5,0.0,38.15
194,15,2,1,3,364.8,12,0.0,167.808
329,30,1,1,3,79.872,3,0.2,29.952
329,30,1,0,4,46.384,1,0.2,1.1596
329,30,1,1,12,12.96,2,0.0,6.2208
152,4,3,1,7,14.352,3,0.2,5.2026
374,36,1,0,9,547.136,4,0.2,-68.392
266,3,3,1,14,41.96,2,0.0,2.9372
266,3,3,1,12,41.7,5,0.0,20.85
233,12,0,1,12,277.4,5,0.0,133.152
233,12,0,1,12,5.78,1,0.0,2.8322
85,40,2,1,1,69.216,6,0.2,11.2476
147,5,1,1,7,10.86,3,0.0,5.1042
147,5,1,1,1,426.79,7,0.0,123.7691
329,30,1,1,12,25.92,4,0.0,12.4416
329,30,1,1,12,45.92,4,0.0,22.5008
94,33,1,1,2,10.72,2,0.2,1.742
503,9,2,1,2,41.86,7,0.0,10.465
156,19,1,0,9,63.2,5,0.0,23.384
156,19,1,2,0,113.97,3,0.0,27.3528
80,11,0,1,14,123.552,3,0.2,-29.3436
299,47,0,1,1,490.32,9,0.0,137.2896
434,41,0,1,12,70.08,5,0.2,24.528
434,41,0,1,3,1.272,2,0.8,-2.1624
434,41,0,0,16,557.585,5,0.3,0.0
266,3,3,1,3,9.024,6,0.2,3.1584
266,3,3,1,3,69.456,2,0.2,22.5732
266,3,3,1,12,10.86,2,0.0,5.3214
266,3,3,1,1,79.47,3,0.0,22.2516
266,3,3,1,2,10.08,6,0.0,5.04
438,3,3,0,4,1552.831,7,0.15,200.9546
438,3,3,1,3,137.24,5,0.2,46.3185
438,3,3,2,0,36.51,1,0.0,15.6993
438,3,3,2,11,239.976,3,0.2,80.9919
329,30,1,0,16,1579.746,7,0.4,-447.5947
329,30,1,0,16,1071.576,4,0.4,-553.6476
329,30,1,0,16,613.908,3,0.4,-122.7816
329,30,1,1,12,34.86,7,0.0,16.3842
329,30,1,1,12,155.04,4,0.0,75.9696
94,33,1,1,3,13.71,5,0.7,-10.054
511,44,2,0,9,127.88,2,0.0,40.9216
511,44,2,1,1,160.32,2,0.0,44.8896
511,44,2,1,3,46.0,4,0.0,20.7
422,3,3,0,5,120.712,1,0.2,-18.1068
88,18,1,1,12,23.12,4,0.0,11.3288
147,33,1,0,9,532.704,6,0.2,-26.6352
147,33,1,1,2,4.912,2,0.2,0.307
504,37,1,2,0,252.0,4,0.0,93.24
24,11,0,0,9,60.288,8,0.6,-27.1296
24,11,0,1,8,2.632,1,0.2,0.8225
24,11,0,1,12,23.688,9,0.2,7.6986
24,11,0,0,5,253.372,2,0.3,-14.4784
458,9,2,1,8,5.67,3,0.0,0.1134
94,33,1,1,3,76.776,4,0.7,-58.8616
94,33,1,1,15,9.184,2,0.2,1.148
482,3,3,1,12,32.75,5,0.0,15.065
265,33,1,1,8,7.216,2,0.2,1.7138
265,33,1,1,12,49.568,2,0.2,15.49
265,33,1,0,9,54.712,7,0.2,11.6263
159,3,3,1,1,176.04,4,0.0,45.7704
159,3,3,1,2,16.02,9,0.0,4.4856
159,3,3,1,3,185.92,4,0.2,62.748
159,3,3,2,13,211.168,4,0.2,15.8376
159,3,3,2,6,479.984,2,0.2,59.998
437,3,3,1,8,7.86,2,0.0,3.6156
437,3,3,1,3,24.448,2,0.2,8.8624
329,30,1,1,12,6.48,1,0.0,3.1104
329,30,1,1,12,41.86,7,0.0,20.5114
329,30,1,2,0,1619.91,9,0.0,97.1946
329,30,1,0,9,113.92,4,0.0,42.1504
273,19,1,1,2,39.68,2,0.0,10.3168
329,30,1,2,0,37.6,2,0.0,2.256
329,30,1,2,0,59.9,2,0.0,23.96
329,30,1,1,12,37.0,5,0.0,16.65
438,3,3,1,10,5.76,2,0.0,2.8224
438,3,3,1,2,16.68,6,0.0,4.3368
151,38,2,1,14,628.81,7,0.0,12.5762
151,38,2,1,14,56.45,5,0.0,14.677
464,23,0,1,14,94.2,6,0.0,23.55
464,23,0,1,7,28.4,5,0.0,13.348
209,41,0,0,4,956.6648,7,0.32,-225.0976
266,3,3,2,0,1115.91,9,0.0,200.8638
266,3,3,2,13,128.744,7,0.2,-28.9674
266,3,3,2,13,79.92,10,0.2,26.973
438,3,3,1,2,24.2,5,0.0,7.986
438,3,3,2,13,359.976,3,0.2,130.4913
438,3,3,0,9,211.84,8,0.0,76.2624
374,36,1,1,8,5.68,2,0.2,1.917
266,3,3,1,3,7.52,5,0.2,2.632
266,3,3,1,12,11.96,2,0.0,5.8604
266,3,3,0,16,629.064,3,0.2,31.4532
299,47,0,0,5,754.45,5,0.0,60.356
203,19,1,0,4,301.96,2,0.0,60.392
3,29,3,2,0,595.0,5,0.0,95.2
3,29,3,1,3,79.872,3,0.2,29.952
461,26,3,2,11,2396.4,10,0.2,179.73
90,3,3,1,14,63.56,2,0.0,3.178
90,3,3,2,0,99.99,1,0.0,43.9956
139,11,0,1,14,230.376,3,0.2,-48.9549
139,11,0,1,12,9.664,2,0.2,3.2616
147,33,1,2,0,158.928,7,0.2,41.7186
147,33,1,1,3,13.023,1,0.7,-10.4184
147,33,1,0,16,273.06,2,0.4,-104.673
147,33,1,1,8,39.312,13,0.2,12.7764
16,41,0,1,3,1.344,4,0.8,-2.1504
16,41,0,1,3,8.272,4,0.8,-13.6488
16,41,0,0,9,12.544,7,0.6,-9.0944
438,3,3,1,10,58.48,8,0.0,27.4856
452,45,3,0,9,7.4,2,0.0,3.034
329,30,1,0,5,366.786,7,0.1,65.2064
207,41,0,2,13,54.368,4,0.2,4.0776
464,44,2,1,7,33.96,2,0.0,16.98
464,44,2,1,1,826.11,3,0.0,322.1829
149,29,3,0,9,545.85,9,0.0,114.6285
267,4,3,0,16,145.98,2,0.5,-99.2664
267,4,3,1,12,35.808,4,0.2,12.5328
473,8,2,0,9,7.904,2,0.2,2.1736
366,28,1,2,13,345.0,5,0.0,86.25
366,28,1,0,16,174.286,2,0.3,-19.9184
366,28,1,1,1,662.84,4,0.0,172.3384
366,28,1,2,0,95.1,5,0.0,30.432
366,28,1,1,7,26.88,6,0.0,12.9024
366,28,1,2,13,257.98,2,0.0,74.8142
266,3,3,1,7,17.48,2,0.0,8.2156
374,36,1,0,5,492.835,5,0.3,-14.081
337,38,2,1,14,269.49,3,0.0,5.3898
440,3,3,1,3,29.12,5,0.2,9.828
329,30,1,1,10,18.75,5,0.0,9.0
329,30,1,2,13,119.7,6,0.0,31.122
329,30,1,1,3,9.144,3,0.2,3.0861
329,30,1,2,0,57.06,3,0.0,18.2592
329,30,1,2,0,71.6,8,0.0,13.604
329,30,1,1,14,107.44,8,0.0,27.9344
329,30,1,1,10,7.31,1,0.0,3.4357
329,30,1,1,2,59.1,6,0.0,22.458
329,30,1,1,14,46.53,3,0.0,12.0978
378,28,1,1,1,97.84,2,0.0,25.4384
452,45,3,1,12,29.97,3,0.0,13.4865
452,45,3,1,3,98.352,3,0.2,34.4232
329,30,1,1,3,83.92,5,0.2,29.372
329,30,1,1,3,14.624,2,0.2,5.1184
329,30,1,2,13,136.99,1,0.0,36.9873
329,30,1,1,10,3.15,1,0.0,1.512
331,44,2,1,12,9.11,1,0.0,4.0995
331,44,2,1,14,571.44,4,0.0,165.7176
331,44,2,1,12,32.4,5,0.0,15.552
331,44,2,1,14,16.91,1,0.0,4.5657
150,31,2,0,9,14.272,8,0.2,4.2816
150,31,2,0,4,451.136,4,0.2,-67.6704
150,31,2,1,1,64.864,4,0.2,6.4864
266,3,3,0,5,217.584,2,0.2,-29.9178
266,3,3,2,0,82.95,5,0.0,29.0325
266,3,3,1,10,87.71,7,0.0,41.2237
266,3,3,1,1,1101.48,4,0.0,429.5772
266,3,3,0,16,1322.352,3,0.2,-99.1764
329,30,1,1,2,5.46,3,0.0,1.4742
109,41,0,1,15,11.184,1,0.2,0.8388
109,41,0,1,14,153.584,2,0.2,-32.6366
452,45,3,1,14,1003.62,6,0.0,0.0
452,45,3,2,13,35.168,4,0.2,11.4296
452,45,3,0,16,1137.75,5,0.0,250.305
452,45,3,1,3,99.68,5,0.2,32.396
452,45,3,1,2,5.56,2,0.0,1.4456
330,6,1,1,14,85.52,2,0.0,22.2352
330,6,1,1,2,9.84,3,0.0,2.6568
330,6,1,1,12,20.04,3,0.0,9.6192
329,30,1,2,13,631.96,4,0.0,303.3408
329,30,1,1,12,23.92,4,0.0,10.764
266,3,3,1,12,90.24,6,0.0,41.5104
217,30,1,2,13,4548.81,7,0.0,1228.1787
207,41,0,0,16,300.93,5,0.3,-34.392
207,41,0,2,13,719.96,5,0.2,53.997
302,12,0,0,5,647.84,8,0.0,32.392
437,3,3,1,14,64.17,3,0.0,18.6093
437,3,3,1,7,124.46,2,0.0,58.4962
438,3,3,1,3,9.584,1,0.2,3.3544
295,8,2,1,7,37.608,3,0.2,12.6927
457,11,0,1,12,12.224,2,0.2,4.4312
457,11,0,1,3,2.304,4,0.8,-3.5712
457,11,0,1,3,9.36,4,0.8,-16.38
438,3,3,1,10,7.38,2,0.0,3.4686
438,3,3,1,14,53.72,4,0.0,15.0416
438,3,3,1,15,8187.65,5,0.0,327.506
438,3,3,0,9,77.92,8,0.0,34.2848
207,41,0,1,1,32.784,4,0.8,-85.2384
266,3,3,2,13,196.776,3,0.2,14.7582
266,3,3,2,0,479.94,6,0.0,52.7934
345,34,0,1,14,1117.92,4,0.0,55.896
308,16,2,2,0,106.5,6,0.0,41.535
473,8,2,1,3,45.66,5,0.7,-33.484
80,11,0,2,0,95.968,4,0.2,1.1996
80,11,0,0,5,47.992,2,0.3,-2.0568
46,33,1,1,14,264.32,2,0.2,19.824
207,41,0,1,7,604.656,9,0.2,204.0714
515,28,1,0,9,129.93,3,0.0,12.993
345,34,0,1,10,20.16,7,0.0,9.8784
345,34,0,1,10,29.46,6,0.0,14.4354
345,34,0,1,1,868.59,3,0.0,251.8911
345,34,0,1,12,12.96,2,0.0,6.2208
345,34,0,2,13,5.5,1,0.0,1.375
345,34,0,1,3,121.6,4,0.0,55.936
207,41,0,1,2,42.048,9,0.2,5.256
207,41,0,2,0,25.488,2,0.2,4.4604
207,41,0,1,3,6.9,3,0.8,-12.075
207,41,0,1,3,9.648,6,0.8,-16.884
207,41,0,1,12,7.968,2,0.2,2.8884
153,8,2,1,12,10.368,2,0.2,3.6288
258,2,2,1,12,114.2,5,0.0,52.532
258,2,2,1,3,17.96,4,0.0,8.2616
258,2,2,1,8,12.67,7,0.0,4.5612
258,2,2,2,0,339.96,4,0.0,122.3856
374,36,1,1,14,1801.632,6,0.2,-337.806
232,3,3,2,0,46.32,4,0.0,18.0648
86,33,1,0,5,181.986,2,0.3,-54.5958
86,33,1,2,13,431.976,4,0.4,-100.7944
86,33,1,2,13,155.37,1,0.4,-36.253
438,3,3,0,5,1348.704,6,0.2,-219.1644
438,3,3,0,5,700.152,3,0.2,78.7671
451,1,3,0,9,111.888,7,0.2,22.3776
374,36,1,1,1,143.952,3,0.2,14.3952
273,19,1,0,4,173.94,3,0.0,13.9152
273,19,1,1,10,14.76,4,0.0,6.9372
440,3,3,1,14,205.92,4,0.0,2.0592
440,3,3,0,4,102.833,1,0.15,-6.049
375,1,3,1,2,2.304,1,0.2,0.2592
375,1,3,2,13,1879.96,5,0.2,211.4955
375,1,3,1,12,313.024,8,0.2,105.6456
375,1,3,1,10,5.04,2,0.2,1.764
194,15,2,0,9,821.88,6,0.0,213.6888
194,15,2,1,3,21.96,2,0.0,10.7604
93,38,2,1,12,25.92,4,0.0,12.4416
471,8,2,2,13,705.544,7,0.2,70.5544
329,30,1,2,0,50.0,2,0.0,12.0
207,41,0,0,9,51.712,8,0.6,-32.32
102,8,2,1,1,6.992,2,0.2,0.5244
351,42,3,0,4,1406.86,7,0.0,140.686
351,42,3,1,10,15.75,5,0.0,7.56
351,42,3,1,14,323.1,2,0.0,61.389
323,40,2,1,10,9.216,4,0.2,3.3408
323,40,2,1,12,10.368,2,0.2,3.6288
329,30,1,2,0,15.02,1,0.0,2.7036
329,30,1,1,14,33.82,2,0.0,9.1314
46,15,2,2,0,71.0,4,0.0,27.69
37,45,3,1,3,25.12,5,0.2,7.85
37,45,3,0,16,2665.62,9,0.0,239.9058
329,30,1,1,14,478.08,8,0.0,133.8624
330,33,1,2,13,164.388,2,0.4,-35.6174
330,33,1,1,2,13.248,4,0.2,3.6432
525,11,0,1,2,2.912,2,0.2,0.91
67,41,0,2,0,1399.944,7,0.2,52.4979
233,12,0,0,9,526.45,5,0.0,31.587
94,9,2,1,7,16.23,3,0.0,7.9527
94,9,2,1,3,319.9,5,0.0,156.751
94,9,2,1,7,11.36,2,0.0,5.3392
94,9,2,1,1,675.12,3,0.0,290.3016
4,44,2,0,9,62.82,3,0.0,30.7818
4,44,2,1,14,489.92,8,0.0,0.0
4,44,2,1,12,19.44,3,0.0,9.3312
4,44,2,1,12,16.68,2,0.0,8.34
4,44,2,2,13,155.35,13,0.0,0.0
4,44,2,0,9,12.42,3,0.0,4.4712
4,44,2,2,13,187.98,2,0.0,52.6344
186,41,0,1,7,6.608,2,0.2,2.1476
329,30,1,1,14,248.57,7,0.0,67.1139
329,30,1,0,9,22.23,1,0.0,9.7812
266,3,3,1,14,5.98,1,0.0,1.0166
266,3,3,2,13,246.168,3,0.2,21.5397
518,11,0,0,9,14.136,2,0.6,-7.7748
518,11,0,0,16,601.47,3,0.5,-300.735
468,38,2,2,13,79.1,2,0.0,39.55
468,38,2,1,3,327.84,8,0.0,157.3632
94,12,0,1,7,180.96,2,0.0,81.432
94,12,0,1,3,914.97,3,0.0,411.7365
94,12,0,2,13,587.97,3,0.0,158.7519
94,12,0,1,14,530.34,2,0.0,95.4612
94,12,0,1,12,14.94,3,0.0,7.3206
329,30,1,1,1,121.94,2,0.0,35.3626
329,30,1,1,15,122.71,7,0.0,36.813
329,30,1,1,12,14.94,3,0.0,7.0218
329,30,1,2,11,1349.85,3,0.0,364.4595
329,30,1,0,4,136.784,1,0.2,5.1294
329,30,1,0,9,61.12,4,0.0,20.7808
216,8,2,1,3,1.167,1,0.7,-0.8558
437,3,3,1,2,16.99,1,0.0,4.9271
16,41,0,2,0,24.672,3,0.2,0.0
16,41,0,1,10,2.52,1,0.2,0.882
16,41,0,0,16,1218.735,5,0.3,-121.8735
16,41,0,1,10,5.904,2,0.2,1.9926
16,41,0,1,12,15.696,3,0.2,5.1012
16,41,0,0,9,6.096,3,0.6,-3.9624
266,3,3,0,5,41.568,2,0.2,2.598
266,3,3,0,5,230.28,3,0.2,23.028
266,3,3,1,3,18.288,6,0.2,5.715
438,3,3,1,10,5.78,2,0.0,2.7166
438,3,3,1,3,121.68,13,0.2,38.025
65,29,3,1,2,4.17,3,0.0,1.0842
65,29,3,2,13,67.04,4,0.2,6.704
65,29,3,1,14,37.32,3,0.0,10.4496
65,29,3,1,10,18.45,5,0.0,8.6715
426,23,0,1,12,25.92,4,0.0,12.4416
329,30,1,2,6,11199.968,4,0.2,3919.9888
329,30,1,2,13,2399.6,8,0.0,647.892
329,30,1,1,7,63.9,5,0.0,28.755
329,30,1,2,13,52.99,1,0.0,0.5299
464,33,1,2,0,60.864,4,0.2,9.1296
464,33,1,2,11,652.995,7,0.7,-935.9595
464,33,1,1,3,11.22,10,0.7,-7.48
490,34,0,1,12,14.94,3,0.0,7.0218
452,45,3,0,9,39.96,2,0.0,17.1828
452,45,3,0,5,42.624,2,0.2,4.2624
452,45,3,0,5,220.96,1,0.2,24.858
150,31,2,0,9,4.928,2,0.2,0.7392
150,31,2,1,3,7.23,5,0.7,-5.784
266,3,3,1,14,323.1,2,0.0,61.389
329,30,1,1,12,19.04,4,0.0,9.3296
329,30,1,1,3,13.128,3,0.2,4.2666
329,30,1,1,2,64.14,3,0.0,16.6764
329,30,1,0,5,858.24,4,0.1,143.04
206,2,2,2,0,29.99,1,0.0,2.999
24,11,0,1,12,186.048,6,0.2,67.4424
394,31,2,2,13,36.792,1,0.2,4.1391
394,31,2,0,9,18.624,8,0.2,6.2856
490,34,0,0,9,57.69,3,0.0,23.6529
490,34,0,1,3,42.81,3,0.0,20.1207
490,34,0,1,12,12.96,2,0.0,6.2208
490,34,0,0,9,821.88,6,0.0,213.6888
490,34,0,2,13,104.85,3,0.0,28.3095
196,3,3,0,4,424.9575,5,0.15,19.998
391,42,3,1,3,10.776,3,0.2,3.5022
391,42,3,1,3,11.784,3,0.2,4.2717
391,42,3,1,12,164.88,3,0.0,80.7912
391,42,3,0,4,1292.94,3,0.0,77.5764
391,42,3,1,3,25.584,2,0.2,8.9544
391,42,3,1,14,261.74,2,0.0,65.435
391,42,3,1,10,14.4,5,0.0,7.056
438,3,3,1,7,10.86,3,0.0,5.1042
166,1,3,0,5,883.84,4,0.2,99.432
329,30,1,2,13,1979.89,11,0.0,494.9725
329,30,1,1,7,79.96,2,0.0,35.982
464,23,0,1,3,8.76,2,0.0,4.2048
289,40,2,1,10,3.984,1,0.2,1.2948
289,40,2,0,16,370.62,3,0.4,-142.071
289,40,2,1,3,2.742,2,0.7,-2.0108
8,41,0,2,0,79.512,3,0.2,20.8719
8,41,0,1,12,28.352,1,0.2,9.5688
266,3,3,0,5,40.784,1,0.2,4.5882
266,3,3,1,1,105.96,4,0.0,29.6688
269,19,1,1,12,166.44,3,0.0,79.8912
269,19,1,0,5,785.88,6,0.0,212.1876
269,19,1,1,12,26.2,2,0.0,12.838
269,19,1,1,14,1325.85,5,0.0,238.653
437,3,3,1,12,166.44,3,0.0,79.8912
19,31,2,1,2,8.76,5,0.2,0.7665
19,31,2,1,1,43.584,1,0.2,4.3584
392,4,3,1,3,11.088,7,0.7,-8.1312
392,4,3,1,3,25.164,2,0.7,-16.776
215,20,0,1,3,14.4,5,0.0,7.056
215,20,0,2,0,619.95,5,0.0,111.591
215,20,0,1,3,89.52,4,0.0,42.0744
215,20,0,2,11,350.973,3,0.1,152.0883
215,20,0,2,13,164.99,1,0.0,49.497
266,3,3,1,3,312.552,9,0.2,101.5794
480,31,2,1,7,95.952,3,0.2,29.985
480,31,2,1,3,3.204,2,0.7,-2.4564
371,11,0,1,3,3.98,5,0.8,-6.567
266,3,3,1,12,15.7,5,0.0,7.065
80,11,0,1,2,5.248,4,0.2,1.64
374,36,1,1,3,5.346,3,0.7,-4.455
142,4,3,1,12,15.48,3,0.2,5.6115
142,4,3,2,13,108.576,3,0.2,8.1432
452,45,3,0,9,109.9,5,0.0,37.366
197,8,2,0,9,15.384,1,0.2,4.0383
241,33,1,1,12,30.352,2,0.2,10.6232
216,8,2,2,11,821.3,4,0.5,-16.426
216,8,2,2,11,22638.48,6,0.5,-1811.0784
216,8,2,1,12,21.376,4,0.2,7.4816
216,8,2,1,2,8.016,3,0.2,1.002
216,8,2,0,9,30.768,2,0.2,8.0766
216,8,2,1,8,18.936,3,0.2,5.9175
216,8,2,0,9,122.352,3,0.2,15.294
28,18,1,1,12,116.28,3,0.0,56.9772
329,30,1,2,0,132.6,6,0.0,17.238
65,29,3,1,15,16.68,2,0.0,4.3368
65,29,3,1,12,19.44,3,0.0,9.3312
65,29,3,1,12,192.16,4,0.0,92.2368
266,3,3,0,9,227.36,7,0.0,81.8496
266,3,3,2,11,1919.976,3,0.2,215.9973
216,8,2,1,3,12.828,2,0.7,-8.9796
240,33,1,0,9,45.888,4,0.2,9.1776
488,30,1,1,2,60.12,9,0.0,22.2444
521,31,2,2,13,302.376,3,0.2,37.797
452,45,3,1,2,13.9,5,0.0,5.56
329,30,1,2,13,129.98,2,0.0,62.3904
94,9,2,2,0,71.98,2,0.0,15.1158
329,30,1,2,13,377.97,3,0.0,109.6113
104,3,3,1,14,124.36,2,0.0,33.5772
207,41,0,0,9,23.976,3,0.6,-14.3856
68,31,2,1,8,8.376,3,0.2,2.7222
68,31,2,1,1,58.24,5,0.2,5.096
4,44,2,1,14,81.2,5,0.0,12.18
497,3,3,1,10,14.45,5,0.0,6.7915
497,3,3,1,3,95.648,2,0.2,31.0856
374,36,1,2,13,359.97,5,0.4,-71.994
374,36,1,0,16,350.352,4,0.4,-140.1408
485,33,1,1,3,1.641,1,0.7,-1.3128
485,33,1,2,13,629.958,7,0.4,94.4937
452,45,3,1,2,6.63,3,0.0,1.7901
452,45,3,2,0,799.96,4,0.0,343.9828
452,45,3,0,9,107.53,1,0.0,21.506
378,28,1,2,13,73.98,2,0.0,19.9746
